,product_type,stay_dt,dow,booking_dt,days_prior,daily_gross_bookings,daily_gross_rev,daily_cxl_bookings,daily_cxl_rev,daily_net_bookings,daily_net_rev,cummulative_gross_bookings,cummulative_gross_rev,cummulative_cxl_bookings,cummulative_cxl_rev,OTB,OTB_rev,OTB_to_be_cxl,OTB_rev_to_be_cxl,OTB_to_survive,OTB_rev_to_survive,day_of_week,dp_range,price,OTB_cxl_rate,day_type,OP_FENC,CORP_BUS,MEM_OTHER,GOV_UNFENC,GROUP,predict_cxl_rate
2541,GROUP,2012-04-11,4,2012-04-07,4,0,0.0,0,0.0,0,0.0,493,58694.0,36,3880.0,457,54814.0,20,2130.0,437,52684.0,4,1_7,119.943107221007,0.0437636761487965,0,0,0,0,0,1,0.04333927969123709
2542,GROUP,2012-04-11,4,2012-04-06,5,46,4183.0,19,1721.0,27,2462.0,493,58694.0,36,3880.0,457,54814.0,20,2130.0,437,52684.0,4,1_7,119.943107221007,0.0437636761487965,0,0,0,0,0,1,0.044322380865998504
2543,GROUP,2012-04-11,4,2012-04-05,6,0,0.0,1,133.0,-1,-133.0,447,54511.0,17,2159.0,430,52352.0,19,2071.0,411,50281.0,4,1_7,121.74883720930201,0.0441860465116279,0,0,0,0,0,1,0.03562979467985862
2544,GROUP,2012-04-11,4,2012-04-04,7,22,1494.0,1,119.0,21,1375.0,447,54511.0,16,2026.0,431,52485.0,20,2204.0,411,50281.0,4,1_7,121.77494199536001,0.0464037122969838,0,0,0,0,0,1,0.03657910061604887
2545,GROUP,2012-04-11,4,2012-04-03,8,5,609.0,7,889.0,-2,-280.0,425,53017.0,15,1907.0,410,51110.0,17,2103.0,393,49007.0,4,8_14,124.65853658536601,0.0414634146341463,0,0,0,0,0,1,0.03031962843349635
2546,GROUP,2012-04-11,4,2012-04-02,9,0,0.0,0,0.0,0,0.0,420,52408.0,8,1018.0,412,51390.0,22,2754.0,390,48636.0,4,8_14,124.73300970873801,0.0533980582524272,0,0,0,0,0,1,0.030408709086704802
2547,GROUP,2012-04-11,4,2012-04-01,10,0,0.0,0,0.0,0,0.0,420,52408.0,8,1018.0,412,51390.0,22,2754.0,390,48636.0,4,8_14,124.73300970873801,0.0533980582524272,0,0,0,0,0,1,0.03139181026146633
2548,GROUP,2012-04-11,4,2012-03-31,11,0,0.0,0,0.0,0,0.0,420,52408.0,8,1018.0,412,51390.0,22,2754.0,390,48636.0,4,8_14,124.73300970873801,0.0533980582524272,0,0,0,0,0,1,0.03237491143622796
2549,GROUP,2012-04-11,4,2012-03-30,12,4,532.0,0,0.0,4,532.0,420,52408.0,8,1018.0,412,51390.0,22,2754.0,390,48636.0,4,8_14,124.73300970873801,0.0533980582524272,0,0,0,0,0,1,0.03335801261098949
2550,GROUP,2012-04-11,4,2012-03-29,13,1,119.0,0,0.0,1,119.0,416,51876.0,8,1018.0,408,50858.0,22,2754.0,386,48104.0,4,8_14,124.651960784314,0.053921568627451,0,0,0,0,0,1,0.03380795353642631
2551,GROUP,2012-04-11,4,2012-03-28,14,1,119.0,1,119.0,0,0.0,415,51757.0,8,1018.0,407,50739.0,22,2754.0,385,47985.0,4,8_14,124.665847665848,0.0540540540540541,0,0,0,0,0,1,0.03461355523047284
2552,GROUP,2012-04-11,4,2012-03-27,15,24,3192.0,1,133.0,23,3059.0,414,51638.0,7,899.0,407,50739.0,22,2754.0,385,47985.0,4,15_21,124.665847665848,0.0540540540540541,0,0,0,0,0,1,0.03543713487206514
2553,GROUP,2012-04-11,4,2012-03-26,16,3,357.0,0,0.0,3,357.0,390,48446.0,6,766.0,384,47680.0,17,2089.0,367,45591.0,4,15_21,124.166666666667,0.0442708333333333,0,0,0,0,0,1,0.03985487360870005
2554,GROUP,2012-04-11,4,2012-03-25,17,2,266.0,0,0.0,2,266.0,387,48089.0,6,766.0,381,47323.0,17,2089.0,364,45234.0,4,15_21,124.207349081365,0.0446194225721785,0,0,0,0,0,1,0.04457868352175155
2555,GROUP,2012-04-11,4,2012-03-24,18,1,133.0,0,0.0,1,133.0,385,47823.0,6,766.0,379,47057.0,17,2089.0,362,44968.0,4,15_21,124.160949868074,0.0448548812664908,0,0,0,0,0,1,0.049043023359068585
2556,GROUP,2012-04-11,4,2012-03-23,19,9,1197.0,0,0.0,9,1197.0,384,47690.0,6,766.0,378,46924.0,17,2089.0,361,44835.0,4,15_21,124.137566137566,0.044973544973545,0,0,0,0,0,1,0.053245133724196786
2557,GROUP,2012-04-11,4,2012-03-22,20,5,623.0,0,0.0,5,623.0,375,46493.0,6,766.0,369,45727.0,16,1956.0,353,43771.0,4,15_21,123.92140921409201,0.043360433604336,0,0,0,0,0,1,0.05954529664757477
2558,GROUP,2012-04-11,4,2012-03-21,21,9,1127.0,1,133.0,8,994.0,370,45870.0,6,766.0,364,45104.0,15,1837.0,349,43267.0,4,15_21,123.912087912088,0.0412087912087912,0,0,0,0,0,1,0.0647936650752416
2559,GROUP,2012-04-11,4,2012-03-20,22,16,2114.0,0,0.0,16,2114.0,361,44743.0,5,633.0,356,44110.0,16,1970.0,340,42140.0,4,22_28,123.904494382022,0.0449438202247191,0,0,0,0,0,1,0.0710886007125943
2560,GROUP,2012-04-11,4,2012-03-19,23,13,1687.0,0,0.0,13,1687.0,345,42629.0,5,633.0,340,41996.0,16,1970.0,324,40026.0,4,22_28,123.51764705882401,0.0470588235294118,0,0,0,0,0,1,0.07922461009830699
2561,GROUP,2012-04-11,4,2012-03-18,24,0,0.0,1,133.0,-1,-133.0,332,40942.0,5,633.0,327,40309.0,16,1970.0,311,38339.0,4,22_28,123.26911314984699,0.0489296636085627,0,0,0,0,0,1,0.08657219500899525
2562,GROUP,2012-04-11,4,2012-03-17,25,0,0.0,0,0.0,0,0.0,332,40942.0,4,500.0,328,40442.0,17,2103.0,311,38339.0,4,22_28,123.298780487805,0.0518292682926829,0,0,0,0,0,1,0.09051132311116457
2563,GROUP,2012-04-11,4,2012-03-16,26,8,1064.0,1,133.0,7,931.0,332,40942.0,4,500.0,328,40442.0,17,2103.0,311,38339.0,4,22_28,123.298780487805,0.0518292682926829,0,0,0,0,0,1,0.0944511947746012
2564,GROUP,2012-04-11,4,2012-03-15,27,15,1977.0,0,0.0,15,1977.0,324,39878.0,3,367.0,321,39511.0,18,2236.0,303,37275.0,4,22_28,123.08722741433,0.0560747663551402,0,0,0,0,0,1,0.10048958968198855
2565,GROUP,2012-04-11,4,2012-03-14,28,11,1554.0,1,119.0,10,1435.0,309,37901.0,3,367.0,306,37534.0,16,1974.0,290,35560.0,4,22_28,122.660130718954,0.0522875816993464,0,0,0,0,0,1,0.10836495522128657
2566,GROUP,2012-04-11,4,2012-03-13,29,6,798.0,0,0.0,6,798.0,298,36347.0,2,248.0,296,36099.0,15,1827.0,281,34272.0,4,29_32,121.95608108108101,0.0506756756756757,0,0,0,0,0,1,0.11520065160076505
2567,GROUP,2012-04-11,4,2012-03-12,30,18,2527.0,0,0.0,18,2527.0,292,35549.0,2,248.0,290,35301.0,15,1827.0,275,33474.0,4,29_32,121.72758620689699,0.0517241379310345,0,0,0,0,0,1,0.12071616586884333
2568,GROUP,2012-04-11,4,2012-03-11,31,1,133.0,0,0.0,1,133.0,274,33022.0,2,248.0,272,32774.0,13,1561.0,259,31213.0,4,29_32,120.492647058824,0.0477941176470588,0,0,0,0,0,1,0.1293967364875156
2569,GROUP,2012-04-11,4,2012-03-10,32,2,238.0,1,129.0,1,109.0,273,32889.0,2,248.0,271,32641.0,12,1428.0,259,31213.0,4,29_32,120.44649446494499,0.04428044280442801,0,0,0,0,0,1,0.1335994175154014
2570,GROUP,2012-04-12,5,2012-04-11,1,4,476.0,5,605.0,-1,-129.0,414,47330.64,48,4946.0,366,42384.64,4,476.0,362,41908.64,5,1_7,115.805027322404,0.0109289617486339,0,0,0,0,0,1,0.03314493051566804
2571,GROUP,2012-04-12,5,2012-04-10,2,6,704.0,4,446.0,2,258.0,410,46854.64,43,4341.0,367,42513.64,8,962.0,359,41551.64,5,1_7,115.840980926431,0.0217983651226158,0,0,0,0,0,1,0.03344340004602654
2572,GROUP,2012-04-12,5,2012-04-09,3,5,625.0,8,680.0,-3,-55.0,404,46150.64,39,3895.0,365,42255.64,11,1289.0,354,40966.64,5,1_7,115.768876712329,0.0301369863013699,0,0,0,0,0,1,0.033562718089125046
2573,GROUP,2012-04-12,5,2012-04-08,4,0,0.0,0,0.0,0,0.0,399,45525.64,31,3215.0,368,42310.64,18,1850.0,350,40460.64,5,1_7,114.97456521739099,0.0489130434782609,0,0,0,0,0,1,0.03477652672813071
2574,GROUP,2012-04-12,5,2012-04-07,5,0,0.0,1,119.0,-1,-119.0,399,45525.64,31,3215.0,368,42310.64,18,1850.0,350,40460.64,5,1_7,114.97456521739099,0.0489130434782609,0,0,0,0,0,1,0.035759627902892124
2575,GROUP,2012-04-12,5,2012-04-06,6,46,4183.0,19,1721.0,27,2462.0,399,45525.64,30,3096.0,369,42429.64,19,1969.0,350,40460.64,5,1_7,114.98547425474301,0.0514905149051491,0,0,0,0,0,1,0.036728606245194265
2576,GROUP,2012-04-12,5,2012-04-05,7,3,357.0,1,133.0,2,224.0,353,41342.64,11,1375.0,342,39967.64,18,1910.0,324,38057.64,5,1_7,116.864444444444,0.0526315789473684,0,0,0,0,0,1,0.027941203343298762
2577,GROUP,2012-04-12,5,2012-04-04,8,24,1732.0,1,119.0,23,1613.0,350,40985.64,10,1242.0,340,39743.64,18,1924.0,322,37819.64,5,8_14,116.89305882352899,0.0529411764705882,0,0,0,0,0,1,0.028408695762527705
2578,GROUP,2012-04-12,5,2012-04-03,9,22,2638.0,6,756.0,16,1882.0,326,39253.64,9,1123.0,317,38130.64,15,1823.0,302,36307.64,5,8_14,120.285930599369,0.0473186119873817,0,0,0,0,0,1,0.029118804214202584
2579,GROUP,2012-04-12,5,2012-04-02,10,0,0.0,0,0.0,0,0.0,304,36615.64,3,367.0,301,36248.64,19,2341.0,282,33907.64,5,8_14,120.427375415282,0.0631229235880399,0,0,0,0,0,1,0.03881148862777171
2580,GROUP,2012-04-12,5,2012-04-01,11,0,0.0,0,0.0,0,0.0,304,36615.64,3,367.0,301,36248.64,19,2341.0,282,33907.64,5,8_14,120.427375415282,0.0631229235880399,0,0,0,0,0,1,0.042751360291208365
2581,GROUP,2012-04-12,5,2012-03-31,12,0,0.0,0,0.0,0,0.0,304,36615.64,3,367.0,301,36248.64,19,2341.0,282,33907.64,5,8_14,120.427375415282,0.0631229235880399,0,0,0,0,0,1,0.046691231954644905
2582,GROUP,2012-04-12,5,2012-03-30,13,0,0.0,0,0.0,0,0.0,304,36615.64,3,367.0,301,36248.64,19,2341.0,282,33907.64,5,8_14,120.427375415282,0.0631229235880399,0,0,0,0,0,1,0.05063110361808147
2583,GROUP,2012-04-12,5,2012-03-29,14,0,0.0,0,0.0,0,0.0,304,36615.64,3,367.0,301,36248.64,19,2341.0,282,33907.64,5,8_14,120.427375415282,0.0631229235880399,0,0,0,0,0,1,0.05457097528151836
2584,GROUP,2012-04-12,5,2012-03-28,15,1,119.0,1,119.0,0,0.0,304,36615.64,3,367.0,301,36248.64,19,2341.0,282,33907.64,5,15_21,120.427375415282,0.0631229235880399,0,0,0,0,0,1,0.05851084694495491
2585,GROUP,2012-04-12,5,2012-03-27,16,11,1449.0,0,0.0,11,1449.0,303,36496.64,2,248.0,301,36248.64,19,2341.0,282,33907.64,5,15_21,120.427375415282,0.0631229235880399,0,0,0,0,0,1,0.06271237123672756
2586,GROUP,2012-04-12,5,2012-03-26,17,3,357.0,0,0.0,3,357.0,292,35047.64,2,248.0,290,34799.64,14,1676.0,276,33123.64,5,15_21,119.99875862068998,0.0482758620689655,0,0,0,0,0,1,0.06954116436137735
2587,GROUP,2012-04-12,5,2012-03-25,18,0,0.0,0,0.0,0,0.0,289,34690.64,2,248.0,287,34442.64,14,1676.0,273,32766.64,5,15_21,120.009198606272,0.0487804878048781,0,0,0,0,0,1,0.07426573224937554
2588,GROUP,2012-04-12,5,2012-03-24,19,0,0.0,0,0.0,0,0.0,289,34690.64,2,248.0,287,34442.64,14,1676.0,273,32766.64,5,15_21,120.009198606272,0.0487804878048781,0,0,0,0,0,1,0.07820560391281242
2589,GROUP,2012-04-12,5,2012-03-23,20,0,0.0,0,0.0,0,0.0,289,34690.64,2,248.0,287,34442.64,14,1676.0,273,32766.64,5,15_21,120.009198606272,0.0487804878048781,0,0,0,0,0,1,0.08214547557624888
2590,GROUP,2012-04-12,5,2012-03-22,21,4,595.0,0,0.0,4,595.0,289,34690.64,2,248.0,287,34442.64,14,1676.0,273,32766.64,5,15_21,120.009198606272,0.0487804878048781,0,0,0,0,0,1,0.08608534723968543
2591,GROUP,2012-04-12,5,2012-03-21,22,6,728.0,0,0.0,6,728.0,285,34095.64,2,248.0,283,33847.64,12,1438.0,271,32409.64,5,22_28,119.60296819788,0.0424028268551237,0,0,0,0,0,1,0.09108201088936255
2592,GROUP,2012-04-12,5,2012-03-20,23,1,119.0,0,0.0,1,119.0,279,33367.64,2,248.0,277,33119.64,12,1438.0,265,31681.64,5,22_28,119.56548736462099,0.0433212996389892,0,0,0,0,0,1,0.09659273771602737
2593,GROUP,2012-04-12,5,2012-03-19,24,3,357.0,0,0.0,3,357.0,278,33248.64,2,248.0,276,33000.64,12,1438.0,264,31562.64,5,22_28,119.567536231884,0.0434782608695652,0,0,0,0,0,1,0.10079421065643385
2594,GROUP,2012-04-12,5,2012-03-18,25,0,0.0,0,0.0,0,0.0,275,32891.64,2,248.0,273,32643.64,12,1438.0,261,31205.64,5,22_28,119.573772893773,0.043956043956044,0,0,0,0,0,1,0.10551888389357697
2595,GROUP,2012-04-12,5,2012-03-17,26,0,0.0,0,0.0,0,0.0,275,32891.64,2,248.0,273,32643.64,12,1438.0,261,31205.64,5,22_28,119.573772893773,0.043956043956044,0,0,0,0,0,1,0.10945875555701352
2596,GROUP,2012-04-12,5,2012-03-16,27,0,0.0,0,0.0,0,0.0,275,32891.64,2,248.0,273,32643.64,12,1438.0,261,31205.64,5,22_28,119.573772893773,0.043956043956044,0,0,0,0,0,1,0.1133986272204502
2597,GROUP,2012-04-12,5,2012-03-15,28,2,248.0,0,0.0,2,248.0,275,32891.64,2,248.0,273,32643.64,12,1438.0,261,31205.64,5,22_28,119.573772893773,0.043956043956044,0,0,0,0,0,1,0.11733849888388696
2598,GROUP,2012-04-12,5,2012-03-14,29,5,513.64,0,0.0,5,513.64,273,32643.64,2,248.0,271,32395.64,11,1309.0,260,31086.64,5,29_32,119.54110701107,0.040590405904059,0,0,0,0,0,1,0.12180249451867727
2599,GROUP,2012-04-12,5,2012-03-13,30,0,0.0,0,0.0,0,0.0,268,32130.0,2,248.0,266,31882.0,11,1309.0,255,30573.0,5,29_32,119.857142857143,0.0413533834586466,0,0,0,0,0,1,0.12704270842389587
2600,GROUP,2012-04-12,5,2012-03-12,31,0,0.0,0,0.0,0,0.0,268,32130.0,2,248.0,266,31882.0,11,1309.0,255,30573.0,5,29_32,119.857142857143,0.0413533834586466,0,0,0,0,0,1,0.13098258008733238
2601,GROUP,2012-04-12,5,2012-03-11,32,2,178.0,0,0.0,2,178.0,268,32130.0,2,248.0,266,31882.0,11,1309.0,255,30573.0,5,29_32,119.857142857143,0.0413533834586466,0,0,0,0,0,1,0.13492245175076906
2602,GROUP,2012-04-13,6,2012-04-12,1,0,0.0,1,78.32,-1,-78.32,161,16604.4,12,1314.64,149,15289.76,5,588.32,144,14701.44,6,1_7,102.615838926175,0.0335570469798658,1,0,0,0,0,1,0.02207226515475802
2603,GROUP,2012-04-13,6,2012-04-11,2,2,197.32,2,188.0,0,9.32,161,16604.4,11,1236.32,150,15368.08,6,666.64,144,14701.44,6,1_7,102.453866666667,0.04,1,0,0,0,0,1,0.02601619637684905
2604,GROUP,2012-04-13,6,2012-04-10,3,3,316.32,3,385.0,0,-68.68,159,16407.08,9,1048.32,150,15358.76,8,854.64,142,14504.12,6,1_7,102.391733333333,0.0533333333333333,1,0,0,0,0,1,0.03048093056307135
2605,GROUP,2012-04-13,6,2012-04-09,4,2,238.0,1,99.0,1,139.0,156,16090.76,6,663.32,150,15427.44,11,1239.64,139,14187.8,6,1_7,102.8496,0.0733333333333333,1,0,0,0,0,1,0.03519428446380497
2606,GROUP,2012-04-13,6,2012-04-08,5,0,0.0,1,89.0,-1,-89.0,154,15852.76,5,564.32,149,15288.44,11,1219.64,138,14068.8,6,1_7,102.606979865772,0.0738255033557047,1,0,0,0,0,1,0.039663542244109395
2607,GROUP,2012-04-13,6,2012-04-07,6,0,0.0,1,119.0,-1,-119.0,154,15852.76,4,475.32,150,15377.44,12,1308.64,138,14068.8,6,1_7,102.51626666666701,0.08,1,0,0,0,0,1,0.04360568747928954
2608,GROUP,2012-04-13,6,2012-04-06,7,0,0.0,0,0.0,0,0.0,154,15852.76,3,356.32,151,15496.44,13,1427.64,138,14068.8,6,1_7,102.625430463576,0.0860927152317881,1,0,0,0,0,1,0.04754282313819175
2609,GROUP,2012-04-13,6,2012-04-05,8,1,119.0,0,0.0,1,119.0,154,15852.76,3,356.32,151,15496.44,13,1427.64,138,14068.8,6,8_14,102.625430463576,0.0860927152317881,1,0,0,0,0,1,0.05148269480162841
2610,GROUP,2012-04-13,6,2012-04-04,9,0,0.0,0,0.0,0,0.0,153,15733.76,3,356.32,150,15377.44,12,1308.64,138,14068.8,6,8_14,102.51626666666701,0.08,1,0,0,0,0,1,0.05568695509793585
2611,GROUP,2012-04-13,6,2012-04-03,10,17,2043.0,1,78.32,16,1964.68,153,15733.76,3,356.32,150,15377.44,12,1308.64,138,14068.8,6,8_14,102.51626666666701,0.08,1,0,0,0,0,1,0.0596268267613724
2612,GROUP,2012-04-13,6,2012-04-02,11,0,0.0,0,0.0,0,0.0,136,13690.76,2,278.0,134,13412.76,13,1386.96,121,12025.8,6,8_14,100.095223880597,0.0970149253731343,1,0,0,0,0,1,0.06807547241805775
2613,GROUP,2012-04-13,6,2012-04-01,12,0,0.0,0,0.0,0,0.0,136,13690.76,2,278.0,134,13412.76,13,1386.96,121,12025.8,6,8_14,100.095223880597,0.0970149253731343,1,0,0,0,0,1,0.0720153440814943
2614,GROUP,2012-04-13,6,2012-03-31,13,0,0.0,0,0.0,0,0.0,136,13690.76,2,278.0,134,13412.76,13,1386.96,121,12025.8,6,8_14,100.095223880597,0.0970149253731343,1,0,0,0,0,1,0.07595521574493098
2615,GROUP,2012-04-13,6,2012-03-30,14,0,0.0,1,189.0,-1,-189.0,136,13690.76,2,278.0,134,13412.76,13,1386.96,121,12025.8,6,8_14,100.095223880597,0.0970149253731343,1,0,0,0,0,1,0.07989508740836775
2616,GROUP,2012-04-13,6,2012-03-29,15,0,0.0,0,0.0,0,0.0,136,13690.76,1,89.0,135,13601.76,14,1575.96,121,12025.8,6,15_21,100.753777777778,0.103703703703704,1,0,0,0,0,1,0.08381845354066746
2617,GROUP,2012-04-13,6,2012-03-28,16,0,0.0,0,0.0,0,0.0,136,13690.76,1,89.0,135,13601.76,14,1575.96,121,12025.8,6,15_21,100.753777777778,0.103703703703704,1,0,0,0,0,1,0.08775832520410401
2618,GROUP,2012-04-13,6,2012-03-27,17,0,0.0,0,0.0,0,0.0,136,13690.76,1,89.0,135,13601.76,14,1575.96,121,12025.8,6,15_21,100.753777777778,0.103703703703704,1,0,0,0,0,1,0.09169819686754044
2619,GROUP,2012-04-13,6,2012-03-26,18,0,0.0,1,89.0,-1,-89.0,136,13690.76,1,89.0,135,13601.76,14,1575.96,121,12025.8,6,15_21,100.753777777778,0.103703703703704,1,0,0,0,0,1,0.09563806853097745
2620,GROUP,2012-04-13,6,2012-03-25,19,0,0.0,0,0.0,0,0.0,136,13690.76,0,0.0,136,13690.76,15,1664.96,121,12025.8,6,15_21,100.66735294117599,0.110294117647059,1,0,0,0,0,1,0.09958010628565973
2621,GROUP,2012-04-13,6,2012-03-24,20,1,89.0,0,0.0,1,89.0,136,13690.76,0,0.0,136,13690.76,15,1664.96,121,12025.8,6,15_21,100.66735294117599,0.110294117647059,1,0,0,0,0,1,0.10351997794909648
2622,GROUP,2012-04-13,6,2012-03-23,21,16,2143.0,0,0.0,16,2143.0,135,13601.76,0,0.0,135,13601.76,15,1664.96,120,11936.8,6,15_21,100.753777777778,0.111111111111111,1,0,0,0,0,1,0.10771933614962333
2623,GROUP,2012-04-13,6,2012-03-22,22,0,0.0,0,0.0,0,0.0,119,11458.76,0,0.0,119,11458.76,12,1243.96,107,10214.8,6,22_28,96.29210084033609,0.100840336134454,1,0,0,0,0,1,0.1159574741953635
2624,GROUP,2012-04-13,6,2012-03-21,23,1,89.0,0,0.0,1,89.0,119,11458.76,0,0.0,119,11458.76,12,1243.96,107,10214.8,6,22_28,96.29210084033609,0.100840336134454,1,0,0,0,0,1,0.11989734585880026
2625,GROUP,2012-04-13,6,2012-03-20,24,0,0.0,0,0.0,0,0.0,118,11369.76,0,0.0,118,11369.76,12,1243.96,106,10125.8,6,22_28,96.35389830508471,0.101694915254237,1,0,0,0,0,1,0.12409732130243335
2626,GROUP,2012-04-13,6,2012-03-19,25,1,89.0,0,0.0,1,89.0,118,11369.76,0,0.0,118,11369.76,12,1243.96,106,10125.8,6,22_28,96.35389830508471,0.101694915254237,1,0,0,0,0,1,0.12803719296587013
2627,GROUP,2012-04-13,6,2012-03-18,26,0,0.0,0,0.0,0,0.0,117,11280.76,0,0.0,117,11280.76,12,1243.96,105,10036.8,6,22_28,96.4167521367521,0.102564102564103,1,0,0,0,0,1,0.13223714193346608
2628,GROUP,2012-04-13,6,2012-03-17,27,2,178.0,0,0.0,2,178.0,117,11280.76,0,0.0,117,11280.76,12,1243.96,105,10036.8,6,22_28,96.4167521367521,0.102564102564103,1,0,0,0,0,1,0.13617701359690287
2629,GROUP,2012-04-13,6,2012-03-16,28,1,133.0,0,0.0,1,133.0,115,11102.76,0,0.0,115,11102.76,12,1243.96,103,9858.8,6,22_28,96.5457391304348,0.10434782608695699,1,0,0,0,0,1,0.14063695767783302
2630,GROUP,2012-04-13,6,2012-03-15,29,0,0.0,0,0.0,0,0.0,114,10969.76,0,0.0,114,10969.76,11,1110.96,103,9858.8,6,29_32,96.22596491228072,0.0964912280701754,1,0,0,0,0,1,0.14484649656542986
2631,GROUP,2012-04-13,6,2012-03-14,30,5,453.64,0,0.0,5,453.64,114,10969.76,0,0.0,114,10969.76,11,1110.96,103,9858.8,6,29_32,96.22596491228072,0.0964912280701754,1,0,0,0,0,1,0.14878636822886632
2632,GROUP,2012-04-13,6,2012-03-13,31,1,178.0,0,0.0,1,178.0,109,10516.12,0,0.0,109,10516.12,11,1110.96,98,9405.16,6,29_32,96.47816513761471,0.100917431192661,1,0,0,0,0,1,0.15402818206513125
2633,GROUP,2012-04-13,6,2012-03-12,32,5,529.0,0,0.0,5,529.0,108,10338.12,0,0.0,108,10338.12,10,1021.96,98,9316.16,6,29_32,95.7233333333333,0.0925925925925926,1,0,0,0,0,1,0.15824862492970726
2634,GROUP,2012-04-14,7,2012-04-13,1,2,212.0,2,211.32,0,0.68,211,29465.72,11,1170.96,200,28294.76,15,4068.0,185,24226.76,7,1_7,141.4738,0.075,1,0,0,0,0,1,0.008015725164695509
2635,GROUP,2012-04-14,7,2012-04-12,2,0,0.0,1,78.32,-1,-78.32,209,29253.72,9,959.64,200,28294.08,16,4146.32,184,24147.76,7,1_7,141.4704,0.08,1,0,0,0,0,1,0.012478987300010264
2636,GROUP,2012-04-14,7,2012-04-11,3,3,477.32,1,89.0,2,388.32,209,29253.72,8,881.32,201,28372.4,17,4224.64,184,24147.76,7,1_7,141.156218905473,0.0845771144278607,1,0,0,0,0,1,0.016426733377159372
2637,GROUP,2012-04-14,7,2012-04-10,4,4,524.32,1,119.0,3,405.32,206,28776.4,7,792.32,199,27984.08,17,4180.64,182,23803.44,7,1_7,140.62351758794,0.085427135678392,1,0,0,0,0,1,0.021164914176308322
2638,GROUP,2012-04-14,7,2012-04-09,5,2,238.0,0,0.0,2,238.0,202,28252.08,6,673.32,196,27578.76,17,4195.64,179,23383.12,7,1_7,140.707959183673,0.08673469387755099,1,0,0,0,0,1,0.026149279968396222
2639,GROUP,2012-04-14,7,2012-04-08,6,0,0.0,1,89.0,-1,-89.0,200,28014.08,6,673.32,194,27340.76,16,4076.64,178,23264.12,7,1_7,140.93175257732,0.0824742268041237,1,0,0,0,0,1,0.030606847888478186
2640,GROUP,2012-04-14,7,2012-04-07,7,0,0.0,1,119.0,-1,-119.0,200,28014.08,5,584.32,195,27429.76,17,4165.64,178,23264.12,7,1_7,140.665435897436,0.0871794871794872,1,0,0,0,0,1,0.03455339432564382
2641,GROUP,2012-04-14,7,2012-04-06,8,0,0.0,0,0.0,0,0.0,200,28014.08,4,465.32,196,27548.76,18,4284.64,178,23264.12,7,8_14,140.554897959184,0.0918367346938776,1,0,0,0,0,1,0.03849603643412598
2642,GROUP,2012-04-14,7,2012-04-05,9,1,119.0,0,0.0,1,119.0,200,28014.08,4,465.32,196,27548.76,18,4284.64,178,23264.12,7,8_14,140.554897959184,0.0918367346938776,1,0,0,0,0,1,0.04243590809756263
2643,GROUP,2012-04-14,7,2012-04-04,10,0,0.0,0,0.0,0,0.0,199,27895.08,4,465.32,195,27429.76,17,4165.64,178,23264.12,7,8_14,140.665435897436,0.0871794871794872,1,0,0,0,0,1,0.046634661944290015
2644,GROUP,2012-04-14,7,2012-04-03,11,25,3506.0,1,78.32,24,3427.68,199,27895.08,4,465.32,195,27429.76,17,4165.64,178,23264.12,7,8_14,140.665435897436,0.0871794871794872,1,0,0,0,0,1,0.05057453360772668
2645,GROUP,2012-04-14,7,2012-04-02,12,0,0.0,0,0.0,0,0.0,174,24389.08,3,387.0,171,24002.08,15,3844.96,156,20157.12,7,8_14,140.363040935673,0.087719298245614,1,0,0,0,0,1,0.06106329999394776
2646,GROUP,2012-04-14,7,2012-04-01,13,0,0.0,0,0.0,0,0.0,174,24389.08,3,387.0,171,24002.08,15,3844.96,156,20157.12,7,8_14,140.363040935673,0.087719298245614,1,0,0,0,0,1,0.06500317165738455
2647,GROUP,2012-04-14,7,2012-03-31,14,0,0.0,0,0.0,0,0.0,174,24389.08,3,387.0,171,24002.08,15,3844.96,156,20157.12,7,8_14,140.363040935673,0.087719298245614,1,0,0,0,0,1,0.06894304332082109
2648,GROUP,2012-04-14,7,2012-03-30,15,0,0.0,1,189.0,-1,-189.0,174,24389.08,3,387.0,171,24002.08,15,3844.96,156,20157.12,7,15_21,140.363040935673,0.087719298245614,1,0,0,0,0,1,0.07288291498425788
2649,GROUP,2012-04-14,7,2012-03-29,16,0,0.0,0,0.0,0,0.0,174,24389.08,2,198.0,172,24191.08,16,4033.96,156,20157.12,7,15_21,140.64581395348802,0.0930232558139535,1,0,0,0,0,1,0.07681569942389978
2650,GROUP,2012-04-14,7,2012-03-28,17,0,0.0,0,0.0,0,0.0,174,24389.08,2,198.0,172,24191.08,16,4033.96,156,20157.12,7,15_21,140.64581395348802,0.0930232558139535,1,0,0,0,0,1,0.08075557108733629
2651,GROUP,2012-04-14,7,2012-03-27,18,0,0.0,0,0.0,0,0.0,174,24389.08,2,198.0,172,24191.08,16,4033.96,156,20157.12,7,15_21,140.64581395348802,0.0930232558139535,1,0,0,0,0,1,0.0846954427507731
2652,GROUP,2012-04-14,7,2012-03-26,19,1,4358.0,1,89.0,0,4269.0,174,24389.08,2,198.0,172,24191.08,16,4033.96,156,20157.12,7,15_21,140.64581395348802,0.0930232558139535,1,0,0,0,0,1,0.08863531441420978
