"","product_type","stay_dt","dow","booking_dt","days_prior","daily_gross_bookings","daily_gross_rev","daily_cxl_bookings","daily_cxl_rev","daily_net_bookings","daily_net_rev","cummulative_gross_bookings","cummulative_gross_rev","cummulative_cxl_bookings","cummulative_cxl_rev","OTB","OTB_rev","OTB_to_be_cxl","OTB_rev_to_be_cxl","OTB_to_survive","OTB_rev_to_survive","day_of_week","dp_range","price","OTB_cxl_rate","day_type","OP_FENC","CORP_BUS","MEM_OTHER","GOV_UNFENC","GROUP"
"11724","MEMBERSHIP MARKETING",2012-04-04,4,2012-03-07,28,0,0,0,0,0,0,7,453,2,98,5,355,2,98,3,257,"4","22_28",71,0.4,0,0,0,1,0,0
"11725","MEMBERSHIP MARKETING",2012-04-04,4,2012-03-06,29,0,0,0,0,0,0,7,453,2,98,5,355,2,98,3,257,"4","29_32",71,0.4,0,0,0,1,0,0
"11726","MEMBERSHIP MARKETING",2012-04-04,4,2012-03-05,30,1,49,0,0,1,49,7,453,2,98,5,355,2,98,3,257,"4","29_32",71,0.4,0,0,0,1,0,0
"11727","MEMBERSHIP MARKETING",2012-04-04,4,2012-03-04,31,0,0,0,0,0,0,6,404,2,98,4,306,1,49,3,257,"4","29_32",76.5,0.25,0,0,0,1,0,0
"11728","MEMBERSHIP MARKETING",2012-04-04,4,2012-03-03,32,0,0,1,49,-1,-49,6,404,2,98,4,306,1,49,3,257,"4","29_32",76.5,0.25,0,0,0,1,0,0
"11729","MEMBERSHIP MARKETING",2012-04-05,5,2012-04-04,1,2,154.4,0,0,2,154.4,22,1689.55,5,266,17,1423.55,1,105.4,16,1318.15,"5","1_7",83.7382352941176,0.0588235294117647,0,0,0,1,0,0
"11730","MEMBERSHIP MARKETING",2012-04-05,5,2012-04-03,2,2,167.15,0,0,2,167.15,20,1535.15,5,266,15,1269.15,0,0,15,1269.15,"5","1_7",84.61,0,0,0,0,1,0,0
"11731","MEMBERSHIP MARKETING",2012-04-05,5,2012-04-02,3,2,50,0,0,2,50,18,1368,5,266,13,1102,0,0,13,1102,"5","1_7",84.7692307692308,0,0,0,0,1,0,0
"11732","MEMBERSHIP MARKETING",2012-04-05,5,2012-04-01,4,0,0,0,0,0,0,16,1318,5,266,11,1052,0,0,11,1052,"5","1_7",95.6363636363636,0,0,0,0,1,0,0
"11733","MEMBERSHIP MARKETING",2012-04-05,5,2012-03-31,5,0,0,0,0,0,0,16,1318,5,266,11,1052,0,0,11,1052,"5","1_7",95.6363636363636,0,0,0,0,1,0,0
"11734","MEMBERSHIP MARKETING",2012-04-05,5,2012-03-30,6,1,119,0,0,1,119,16,1318,5,266,11,1052,0,0,11,1052,"5","1_7",95.6363636363636,0,0,0,0,1,0,0
"11735","MEMBERSHIP MARKETING",2012-04-05,5,2012-03-29,7,0,0,0,0,0,0,15,1199,5,266,10,933,0,0,10,933,"5","1_7",93.3,0,0,0,0,1,0,0
"11736","MEMBERSHIP MARKETING",2012-04-05,5,2012-03-28,8,0,0,0,0,0,0,15,1199,5,266,10,933,0,0,10,933,"5","8_14",93.3,0,0,0,0,1,0,0
"11737","MEMBERSHIP MARKETING",2012-04-05,5,2012-03-27,9,0,0,1,70,-1,-70,15,1199,5,266,10,933,0,0,10,933,"5","8_14",93.3,0,0,0,0,1,0,0
"11738","MEMBERSHIP MARKETING",2012-04-05,5,2012-03-26,10,0,0,0,0,0,0,15,1199,4,196,11,1003,1,70,10,933,"5","8_14",91.1818181818182,0.0909090909090909,0,0,0,1,0,0
"11739","MEMBERSHIP MARKETING",2012-04-05,5,2012-03-25,11,1,133,0,0,1,133,15,1199,4,196,11,1003,1,70,10,933,"5","8_14",91.1818181818182,0.0909090909090909,0,0,0,1,0,0
"11740","MEMBERSHIP MARKETING",2012-04-05,5,2012-03-24,12,0,0,0,0,0,0,14,1066,4,196,10,870,1,70,9,800,"5","8_14",87,0.1,0,0,0,1,0,0
"11741","MEMBERSHIP MARKETING",2012-04-05,5,2012-03-23,13,0,0,0,0,0,0,14,1066,4,196,10,870,1,70,9,800,"5","8_14",87,0.1,0,0,0,1,0,0
"11742","MEMBERSHIP MARKETING",2012-04-05,5,2012-03-22,14,0,0,0,0,0,0,14,1066,4,196,10,870,1,70,9,800,"5","8_14",87,0.1,0,0,0,1,0,0
"11743","MEMBERSHIP MARKETING",2012-04-05,5,2012-03-21,15,0,0,0,0,0,0,14,1066,4,196,10,870,1,70,9,800,"5","15_21",87,0.1,0,0,0,1,0,0
"11744","MEMBERSHIP MARKETING",2012-04-05,5,2012-03-20,16,0,0,0,0,0,0,14,1066,4,196,10,870,1,70,9,800,"5","15_21",87,0.1,0,0,0,1,0,0
"11745","MEMBERSHIP MARKETING",2012-04-05,5,2012-03-19,17,0,0,0,0,0,0,14,1066,4,196,10,870,1,70,9,800,"5","15_21",87,0.1,0,0,0,1,0,0
"11746","MEMBERSHIP MARKETING",2012-04-05,5,2012-03-18,18,0,0,0,0,0,0,14,1066,4,196,10,870,1,70,9,800,"5","15_21",87,0.1,0,0,0,1,0,0
"11747","MEMBERSHIP MARKETING",2012-04-05,5,2012-03-17,19,0,0,0,0,0,0,14,1066,4,196,10,870,1,70,9,800,"5","15_21",87,0.1,0,0,0,1,0,0
"11748","MEMBERSHIP MARKETING",2012-04-05,5,2012-03-16,20,0,0,0,0,0,0,14,1066,4,196,10,870,1,70,9,800,"5","15_21",87,0.1,0,0,0,1,0,0
"11749","MEMBERSHIP MARKETING",2012-04-05,5,2012-03-15,21,0,0,0,0,0,0,14,1066,4,196,10,870,1,70,9,800,"5","15_21",87,0.1,0,0,0,1,0,0
"11750","MEMBERSHIP MARKETING",2012-04-05,5,2012-03-14,22,0,0,0,0,0,0,14,1066,4,196,10,870,1,70,9,800,"5","22_28",87,0.1,0,0,0,1,0,0
"11751","MEMBERSHIP MARKETING",2012-04-05,5,2012-03-13,23,0,0,0,0,0,0,14,1066,4,196,10,870,1,70,9,800,"5","22_28",87,0.1,0,0,0,1,0,0
"11752","MEMBERSHIP MARKETING",2012-04-05,5,2012-03-12,24,0,0,0,0,0,0,14,1066,4,196,10,870,1,70,9,800,"5","22_28",87,0.1,0,0,0,1,0,0
"11753","MEMBERSHIP MARKETING",2012-04-05,5,2012-03-11,25,0,0,0,0,0,0,14,1066,4,196,10,870,1,70,9,800,"5","22_28",87,0.1,0,0,0,1,0,0
"11754","MEMBERSHIP MARKETING",2012-04-05,5,2012-03-10,26,0,0,0,0,0,0,14,1066,4,196,10,870,1,70,9,800,"5","22_28",87,0.1,0,0,0,1,0,0
"11755","MEMBERSHIP MARKETING",2012-04-05,5,2012-03-09,27,0,0,1,49,-1,-49,14,1066,4,196,10,870,1,70,9,800,"5","22_28",87,0.1,0,0,0,1,0,0
"11756","MEMBERSHIP MARKETING",2012-04-05,5,2012-03-08,28,0,0,0,0,0,0,14,1066,3,147,11,919,2,119,9,800,"5","22_28",83.5454545454545,0.181818181818182,0,0,0,1,0,0
"11757","MEMBERSHIP MARKETING",2012-04-05,5,2012-03-07,29,0,0,0,0,0,0,14,1066,3,147,11,919,2,119,9,800,"5","29_32",83.5454545454545,0.181818181818182,0,0,0,1,0,0
"11758","MEMBERSHIP MARKETING",2012-04-05,5,2012-03-06,30,0,0,0,0,0,0,14,1066,3,147,11,919,2,119,9,800,"5","29_32",83.5454545454545,0.181818181818182,0,0,0,1,0,0
"11759","MEMBERSHIP MARKETING",2012-04-05,5,2012-03-05,31,0,0,0,0,0,0,14,1066,3,147,11,919,2,119,9,800,"5","29_32",83.5454545454545,0.181818181818182,0,0,0,1,0,0
"11760","MEMBERSHIP MARKETING",2012-04-05,5,2012-03-04,32,0,0,0,0,0,0,14,1066,3,147,11,919,2,119,9,800,"5","29_32",83.5454545454545,0.181818181818182,0,0,0,1,0,0
"11761","MEMBERSHIP MARKETING",2012-04-06,6,2012-04-05,1,2,50,3,244.4,-1,-194.4,29,2308.25,7,499.4,22,1808.85,0,0,22,1808.85,"6","1_7",82.2204545454545,0,1,0,0,1,0,0
"11762","MEMBERSHIP MARKETING",2012-04-06,6,2012-04-04,2,3,273.7,0,0,3,273.7,27,2258.25,4,255,23,2003.25,3,244.4,20,1758.85,"6","1_7",87.0978260869565,0.130434782608696,1,0,0,1,0,0
"11763","MEMBERSHIP MARKETING",2012-04-06,6,2012-04-03,3,1,49,0,0,1,49,24,1984.55,4,255,20,1729.55,2,139,18,1590.55,"6","1_7",86.4775,0.1,1,0,0,1,0,0
"11764","MEMBERSHIP MARKETING",2012-04-06,6,2012-04-02,4,0,0,0,0,0,0,23,1935.55,4,255,19,1680.55,2,139,17,1541.55,"6","1_7",88.45,0.105263157894737,1,0,0,1,0,0
"11765","MEMBERSHIP MARKETING",2012-04-06,6,2012-04-01,5,0,0,0,0,0,0,23,1935.55,4,255,19,1680.55,2,139,17,1541.55,"6","1_7",88.45,0.105263157894737,1,0,0,1,0,0
"11766","MEMBERSHIP MARKETING",2012-04-06,6,2012-03-31,6,1,90,0,0,1,90,23,1935.55,4,255,19,1680.55,2,139,17,1541.55,"6","1_7",88.45,0.105263157894737,1,0,0,1,0,0
"11767","MEMBERSHIP MARKETING",2012-04-06,6,2012-03-30,7,0,0,1,49,-1,-49,22,1845.55,4,255,18,1590.55,1,49,17,1541.55,"6","1_7",88.3638888888889,0.0555555555555556,1,0,0,1,0,0
"11768","MEMBERSHIP MARKETING",2012-04-06,6,2012-03-29,8,1,49,0,0,1,49,22,1845.55,3,206,19,1639.55,2,98,17,1541.55,"6","8_14",86.2921052631579,0.105263157894737,1,0,0,1,0,0
"11769","MEMBERSHIP MARKETING",2012-04-06,6,2012-03-28,9,1,89.25,0,0,1,89.25,21,1796.55,3,206,18,1590.55,1,49,17,1541.55,"6","8_14",88.3638888888889,0.0555555555555556,1,0,0,1,0,0
"11770","MEMBERSHIP MARKETING",2012-04-06,6,2012-03-27,10,1,90,0,0,1,90,20,1707.3,3,206,17,1501.3,1,49,16,1452.3,"6","8_14",88.3117647058824,0.0588235294117647,1,0,0,1,0,0
"11771","MEMBERSHIP MARKETING",2012-04-06,6,2012-03-26,11,2,151.3,0,0,2,151.3,19,1617.3,3,206,16,1411.3,1,49,15,1362.3,"6","8_14",88.20625,0.0625,1,0,0,1,0,0
"11772","MEMBERSHIP MARKETING",2012-04-06,6,2012-03-25,12,2,182,0,0,2,182,17,1466,3,206,14,1260,1,49,13,1211,"6","8_14",90,0.0714285714285714,1,0,0,1,0,0
"11773","MEMBERSHIP MARKETING",2012-04-06,6,2012-03-24,13,0,0,0,0,0,0,15,1284,3,206,12,1078,0,0,12,1078,"6","8_14",89.8333333333333,0,1,0,0,1,0,0
"11774","MEMBERSHIP MARKETING",2012-04-06,6,2012-03-23,14,0,0,0,0,0,0,15,1284,3,206,12,1078,0,0,12,1078,"6","8_14",89.8333333333333,0,1,0,0,1,0,0
"11775","MEMBERSHIP MARKETING",2012-04-06,6,2012-03-22,15,0,0,0,0,0,0,15,1284,3,206,12,1078,0,0,12,1078,"6","15_21",89.8333333333333,0,1,0,0,1,0,0
"11776","MEMBERSHIP MARKETING",2012-04-06,6,2012-03-21,16,0,0,0,0,0,0,15,1284,3,206,12,1078,0,0,12,1078,"6","15_21",89.8333333333333,0,1,0,0,1,0,0
"11777","MEMBERSHIP MARKETING",2012-04-06,6,2012-03-20,17,0,0,0,0,0,0,15,1284,3,206,12,1078,0,0,12,1078,"6","15_21",89.8333333333333,0,1,0,0,1,0,0
"11778","MEMBERSHIP MARKETING",2012-04-06,6,2012-03-19,18,0,0,0,0,0,0,15,1284,3,206,12,1078,0,0,12,1078,"6","15_21",89.8333333333333,0,1,0,0,1,0,0
"11779","MEMBERSHIP MARKETING",2012-04-06,6,2012-03-18,19,0,0,0,0,0,0,15,1284,3,206,12,1078,0,0,12,1078,"6","15_21",89.8333333333333,0,1,0,0,1,0,0
"11780","MEMBERSHIP MARKETING",2012-04-06,6,2012-03-17,20,0,0,0,0,0,0,15,1284,3,206,12,1078,0,0,12,1078,"6","15_21",89.8333333333333,0,1,0,0,1,0,0
"11781","MEMBERSHIP MARKETING",2012-04-06,6,2012-03-16,21,0,0,0,0,0,0,15,1284,3,206,12,1078,0,0,12,1078,"6","15_21",89.8333333333333,0,1,0,0,1,0,0
"11782","MEMBERSHIP MARKETING",2012-04-06,6,2012-03-15,22,0,0,0,0,0,0,15,1284,3,206,12,1078,0,0,12,1078,"6","22_28",89.8333333333333,0,1,0,0,1,0,0
"11783","MEMBERSHIP MARKETING",2012-04-06,6,2012-03-14,23,0,0,0,0,0,0,15,1284,3,206,12,1078,0,0,12,1078,"6","22_28",89.8333333333333,0,1,0,0,1,0,0
"11784","MEMBERSHIP MARKETING",2012-04-06,6,2012-03-13,24,0,0,0,0,0,0,15,1284,3,206,12,1078,0,0,12,1078,"6","22_28",89.8333333333333,0,1,0,0,1,0,0
"11785","MEMBERSHIP MARKETING",2012-04-06,6,2012-03-12,25,0,0,0,0,0,0,15,1284,3,206,12,1078,0,0,12,1078,"6","22_28",89.8333333333333,0,1,0,0,1,0,0
"11786","MEMBERSHIP MARKETING",2012-04-06,6,2012-03-11,26,0,0,0,0,0,0,15,1284,3,206,12,1078,0,0,12,1078,"6","22_28",89.8333333333333,0,1,0,0,1,0,0
"11787","MEMBERSHIP MARKETING",2012-04-06,6,2012-03-10,27,0,0,0,0,0,0,15,1284,3,206,12,1078,0,0,12,1078,"6","22_28",89.8333333333333,0,1,0,0,1,0,0
"11788","MEMBERSHIP MARKETING",2012-04-06,6,2012-03-09,28,0,0,1,49,-1,-49,15,1284,3,206,12,1078,0,0,12,1078,"6","22_28",89.8333333333333,0,1,0,0,1,0,0
"11789","MEMBERSHIP MARKETING",2012-04-06,6,2012-03-08,29,0,0,0,0,0,0,15,1284,2,157,13,1127,1,49,12,1078,"6","29_32",86.6923076923077,0.0769230769230769,1,0,0,1,0,0
