"","product_type","stay_dt","dow","booking_dt","days_prior","daily_gross_bookings","daily_gross_rev","daily_cxl_bookings","daily_cxl_rev","daily_net_bookings","daily_net_rev","cummulative_gross_bookings","cummulative_gross_rev","cummulative_cxl_bookings","cummulative_cxl_rev","OTB","OTB_rev","OTB_to_be_cxl","OTB_rev_to_be_cxl","OTB_to_survive","OTB_rev_to_survive","day_of_week","dp_range","price","OTB_cxl_rate","day_type","OP_FENC_OTH","CORP_GROUP_TACT","UNF_WHOLE_MEM_BUS","GOVERNMENT"
"16026","TACTICAL MARKETING",2012-03-14,4,2012-02-21,22,0,0,0,0,0,0,12,3948,1,399,11,3549,1,179,10,3370,"4","22_28",322.636363636364,0.0909090909090909,0,0,1,0,0
"16027","TACTICAL MARKETING",2012-03-14,4,2012-02-20,23,0,0,0,0,0,0,12,3948,1,399,11,3549,1,179,10,3370,"4","22_28",322.636363636364,0.0909090909090909,0,0,1,0,0
"16028","TACTICAL MARKETING",2012-03-14,4,2012-02-19,24,0,0,0,0,0,0,12,3948,1,399,11,3549,1,179,10,3370,"4","22_28",322.636363636364,0.0909090909090909,0,0,1,0,0
"16029","TACTICAL MARKETING",2012-03-14,4,2012-02-18,25,0,0,0,0,0,0,12,3948,1,399,11,3549,1,179,10,3370,"4","22_28",322.636363636364,0.0909090909090909,0,0,1,0,0
"16030","TACTICAL MARKETING",2012-03-14,4,2012-02-17,26,0,0,0,0,0,0,12,3948,1,399,11,3549,1,179,10,3370,"4","22_28",322.636363636364,0.0909090909090909,0,0,1,0,0
"16031","TACTICAL MARKETING",2012-03-14,4,2012-02-16,27,0,0,0,0,0,0,12,3948,1,399,11,3549,1,179,10,3370,"4","22_28",322.636363636364,0.0909090909090909,0,0,1,0,0
"16032","TACTICAL MARKETING",2012-03-14,4,2012-02-15,28,0,0,0,0,0,0,12,3948,1,399,11,3549,1,179,10,3370,"4","22_28",322.636363636364,0.0909090909090909,0,0,1,0,0
"16033","TACTICAL MARKETING",2012-03-14,4,2012-02-14,29,0,0,0,0,0,0,12,3948,1,399,11,3549,1,179,10,3370,"4","29_32",322.636363636364,0.0909090909090909,0,0,1,0,0
"16034","TACTICAL MARKETING",2012-03-14,4,2012-02-13,30,0,0,0,0,0,0,12,3948,1,399,11,3549,1,179,10,3370,"4","29_32",322.636363636364,0.0909090909090909,0,0,1,0,0
"16035","TACTICAL MARKETING",2012-03-14,4,2012-02-12,31,0,0,0,0,0,0,12,3948,1,399,11,3549,1,179,10,3370,"4","29_32",322.636363636364,0.0909090909090909,0,0,1,0,0
"16036","TACTICAL MARKETING",2012-03-15,5,2012-03-14,1,0,0,0,0,0,0,23,6365,7,1775,16,4590,0,0,16,4590,"5","1_7",286.875,0,0,0,1,0,0
"16037","TACTICAL MARKETING",2012-03-15,5,2012-03-13,2,0,0,0,0,0,0,23,6365,7,1775,16,4590,0,0,16,4590,"5","1_7",286.875,0,0,0,1,0,0
"16038","TACTICAL MARKETING",2012-03-15,5,2012-03-12,3,3,567,0,0,3,567,23,6365,7,1775,16,4590,0,0,16,4590,"5","1_7",286.875,0,0,0,1,0,0
"16039","TACTICAL MARKETING",2012-03-15,5,2012-03-11,4,0,0,1,179,-1,-179,20,5798,7,1775,13,4023,0,0,13,4023,"5","1_7",309.461538461538,0,0,0,1,0,0
"16040","TACTICAL MARKETING",2012-03-15,5,2012-03-10,5,0,0,0,0,0,0,20,5798,6,1596,14,4202,1,179,13,4023,"5","1_7",300.142857142857,0.0714285714285714,0,0,1,0,0
"16041","TACTICAL MARKETING",2012-03-15,5,2012-03-09,6,0,0,4,847,-4,-847,20,5798,6,1596,14,4202,1,179,13,4023,"5","1_7",300.142857142857,0.0714285714285714,0,0,1,0,0
"16042","TACTICAL MARKETING",2012-03-15,5,2012-03-08,7,3,597,1,350,2,247,20,5798,2,749,18,5049,5,1026,13,4023,"5","1_7",280.5,0.277777777777778,0,0,1,0,0
"16043","TACTICAL MARKETING",2012-03-15,5,2012-03-07,8,1,250,0,0,1,250,17,5201,1,399,16,4802,3,779,13,4023,"5","8_14",300.125,0.1875,0,0,1,0,0
"16044","TACTICAL MARKETING",2012-03-15,5,2012-03-06,9,2,700,0,0,2,700,16,4951,1,399,15,4552,2,529,13,4023,"5","8_14",303.466666666667,0.133333333333333,0,0,1,0,0
"16045","TACTICAL MARKETING",2012-03-15,5,2012-03-05,10,0,0,0,0,0,0,14,4251,1,399,13,3852,1,179,12,3673,"5","8_14",296.307692307692,0.0769230769230769,0,0,1,0,0
"16046","TACTICAL MARKETING",2012-03-15,5,2012-03-04,11,0,0,0,0,0,0,14,4251,1,399,13,3852,1,179,12,3673,"5","8_14",296.307692307692,0.0769230769230769,0,0,1,0,0
"16047","TACTICAL MARKETING",2012-03-15,5,2012-03-03,12,0,0,0,0,0,0,14,4251,1,399,13,3852,1,179,12,3673,"5","8_14",296.307692307692,0.0769230769230769,0,0,1,0,0
"16048","TACTICAL MARKETING",2012-03-15,5,2012-03-02,13,0,0,0,0,0,0,14,4251,1,399,13,3852,1,179,12,3673,"5","8_14",296.307692307692,0.0769230769230769,0,0,1,0,0
"16049","TACTICAL MARKETING",2012-03-15,5,2012-03-01,14,0,0,0,0,0,0,14,4251,1,399,13,3852,1,179,12,3673,"5","8_14",296.307692307692,0.0769230769230769,0,0,1,0,0
"16050","TACTICAL MARKETING",2012-03-15,5,2012-02-29,15,0,0,0,0,0,0,14,4251,1,399,13,3852,1,179,12,3673,"5","15_21",296.307692307692,0.0769230769230769,0,0,1,0,0
"16051","TACTICAL MARKETING",2012-03-15,5,2012-02-28,16,0,0,0,0,0,0,14,4251,1,399,13,3852,1,179,12,3673,"5","15_21",296.307692307692,0.0769230769230769,0,0,1,0,0
"16052","TACTICAL MARKETING",2012-03-15,5,2012-02-27,17,0,0,0,0,0,0,14,4251,1,399,13,3852,1,179,12,3673,"5","15_21",296.307692307692,0.0769230769230769,0,0,1,0,0
"16053","TACTICAL MARKETING",2012-03-15,5,2012-02-26,18,0,0,0,0,0,0,14,4251,1,399,13,3852,1,179,12,3673,"5","15_21",296.307692307692,0.0769230769230769,0,0,1,0,0
"16054","TACTICAL MARKETING",2012-03-15,5,2012-02-25,19,0,0,0,0,0,0,14,4251,1,399,13,3852,1,179,12,3673,"5","15_21",296.307692307692,0.0769230769230769,0,0,1,0,0
"16055","TACTICAL MARKETING",2012-03-15,5,2012-02-24,20,0,0,0,0,0,0,14,4251,1,399,13,3852,1,179,12,3673,"5","15_21",296.307692307692,0.0769230769230769,0,0,1,0,0
"16056","TACTICAL MARKETING",2012-03-15,5,2012-02-23,21,0,0,0,0,0,0,14,4251,1,399,13,3852,1,179,12,3673,"5","15_21",296.307692307692,0.0769230769230769,0,0,1,0,0
"16057","TACTICAL MARKETING",2012-03-15,5,2012-02-22,22,0,0,0,0,0,0,14,4251,1,399,13,3852,1,179,12,3673,"5","22_28",296.307692307692,0.0769230769230769,0,0,1,0,0
"16058","TACTICAL MARKETING",2012-03-15,5,2012-02-21,23,0,0,0,0,0,0,14,4251,1,399,13,3852,1,179,12,3673,"5","22_28",296.307692307692,0.0769230769230769,0,0,1,0,0
"16059","TACTICAL MARKETING",2012-03-15,5,2012-02-20,24,0,0,0,0,0,0,14,4251,1,399,13,3852,1,179,12,3673,"5","22_28",296.307692307692,0.0769230769230769,0,0,1,0,0
"16060","TACTICAL MARKETING",2012-03-15,5,2012-02-19,25,0,0,0,0,0,0,14,4251,1,399,13,3852,1,179,12,3673,"5","22_28",296.307692307692,0.0769230769230769,0,0,1,0,0
"16061","TACTICAL MARKETING",2012-03-15,5,2012-02-18,26,0,0,0,0,0,0,14,4251,1,399,13,3852,1,179,12,3673,"5","22_28",296.307692307692,0.0769230769230769,0,0,1,0,0
"16062","TACTICAL MARKETING",2012-03-15,5,2012-02-17,27,0,0,0,0,0,0,14,4251,1,399,13,3852,1,179,12,3673,"5","22_28",296.307692307692,0.0769230769230769,0,0,1,0,0
"16063","TACTICAL MARKETING",2012-03-15,5,2012-02-16,28,0,0,0,0,0,0,14,4251,1,399,13,3852,1,179,12,3673,"5","22_28",296.307692307692,0.0769230769230769,0,0,1,0,0
"16064","TACTICAL MARKETING",2012-03-15,5,2012-02-15,29,0,0,0,0,0,0,14,4251,1,399,13,3852,1,179,12,3673,"5","29_32",296.307692307692,0.0769230769230769,0,0,1,0,0
"16065","TACTICAL MARKETING",2012-03-15,5,2012-02-14,30,0,0,0,0,0,0,14,4251,1,399,13,3852,1,179,12,3673,"5","29_32",296.307692307692,0.0769230769230769,0,0,1,0,0
"16066","TACTICAL MARKETING",2012-03-15,5,2012-02-13,31,0,0,0,0,0,0,14,4251,1,399,13,3852,1,179,12,3673,"5","29_32",296.307692307692,0.0769230769230769,0,0,1,0,0
"16067","TACTICAL MARKETING",2012-03-16,6,2012-03-15,1,1,199,0,0,1,199,24,5974,2,429,22,5545,0,0,22,5545,"6","1_7",252.045454545455,0,1,0,1,0,0
"16068","TACTICAL MARKETING",2012-03-16,6,2012-03-14,2,0,0,0,0,0,0,23,5775,2,429,21,5346,0,0,21,5346,"6","1_7",254.571428571429,0,1,0,1,0,0
"16069","TACTICAL MARKETING",2012-03-16,6,2012-03-13,3,0,0,0,0,0,0,23,5775,2,429,21,5346,0,0,21,5346,"6","1_7",254.571428571429,0,1,0,1,0,0
"16070","TACTICAL MARKETING",2012-03-16,6,2012-03-12,4,3,567,0,0,3,567,23,5775,2,429,21,5346,0,0,21,5346,"6","1_7",254.571428571429,0,1,0,1,0,0
"16071","TACTICAL MARKETING",2012-03-16,6,2012-03-11,5,0,0,1,179,-1,-179,20,5208,2,429,18,4779,0,0,18,4779,"6","1_7",265.5,0,1,0,1,0,0
"16072","TACTICAL MARKETING",2012-03-16,6,2012-03-10,6,0,0,0,0,0,0,20,5208,1,250,19,4958,1,179,18,4779,"6","1_7",260.947368421053,0.0526315789473684,1,0,1,0,0
"16073","TACTICAL MARKETING",2012-03-16,6,2012-03-09,7,0,0,1,250,-1,-250,20,5208,1,250,19,4958,1,179,18,4779,"6","1_7",260.947368421053,0.0526315789473684,1,0,1,0,0
"16074","TACTICAL MARKETING",2012-03-16,6,2012-03-08,8,0,0,0,0,0,0,20,5208,0,0,20,5208,2,429,18,4779,"6","8_14",260.4,0.1,1,0,1,0,0
"16075","TACTICAL MARKETING",2012-03-16,6,2012-03-07,9,1,250,0,0,1,250,20,5208,0,0,20,5208,2,429,18,4779,"6","8_14",260.4,0.1,1,0,1,0,0
"16076","TACTICAL MARKETING",2012-03-16,6,2012-03-06,10,0,0,0,0,0,0,19,4958,0,0,19,4958,1,179,18,4779,"6","8_14",260.947368421053,0.0526315789473684,1,0,1,0,0
"16077","TACTICAL MARKETING",2012-03-16,6,2012-03-05,11,0,0,0,0,0,0,19,4958,0,0,19,4958,1,179,18,4779,"6","8_14",260.947368421053,0.0526315789473684,1,0,1,0,0
"16078","TACTICAL MARKETING",2012-03-16,6,2012-03-04,12,0,0,0,0,0,0,19,4958,0,0,19,4958,1,179,18,4779,"6","8_14",260.947368421053,0.0526315789473684,1,0,1,0,0
"16079","TACTICAL MARKETING",2012-03-16,6,2012-03-03,13,0,0,0,0,0,0,19,4958,0,0,19,4958,1,179,18,4779,"6","8_14",260.947368421053,0.0526315789473684,1,0,1,0,0
"16080","TACTICAL MARKETING",2012-03-16,6,2012-03-02,14,0,0,0,0,0,0,19,4958,0,0,19,4958,1,179,18,4779,"6","8_14",260.947368421053,0.0526315789473684,1,0,1,0,0
"16081","TACTICAL MARKETING",2012-03-16,6,2012-03-01,15,0,0,0,0,0,0,19,4958,0,0,19,4958,1,179,18,4779,"6","15_21",260.947368421053,0.0526315789473684,1,0,1,0,0
"16082","TACTICAL MARKETING",2012-03-16,6,2012-02-29,16,0,0,0,0,0,0,19,4958,0,0,19,4958,1,179,18,4779,"6","15_21",260.947368421053,0.0526315789473684,1,0,1,0,0
"16083","TACTICAL MARKETING",2012-03-16,6,2012-02-28,17,0,0,0,0,0,0,19,4958,0,0,19,4958,1,179,18,4779,"6","15_21",260.947368421053,0.0526315789473684,1,0,1,0,0
"16084","TACTICAL MARKETING",2012-03-16,6,2012-02-27,18,0,0,0,0,0,0,19,4958,0,0,19,4958,1,179,18,4779,"6","15_21",260.947368421053,0.0526315789473684,1,0,1,0,0
"16085","TACTICAL MARKETING",2012-03-16,6,2012-02-26,19,1,379,0,0,1,379,19,4958,0,0,19,4958,1,179,18,4779,"6","15_21",260.947368421053,0.0526315789473684,1,0,1,0,0
"16086","TACTICAL MARKETING",2012-03-16,6,2012-02-25,20,0,0,0,0,0,0,18,4579,0,0,18,4579,1,179,17,4400,"6","15_21",254.388888888889,0.0555555555555556,1,0,1,0,0
"16087","TACTICAL MARKETING",2012-03-16,6,2012-02-24,21,0,0,0,0,0,0,18,4579,0,0,18,4579,1,179,17,4400,"6","15_21",254.388888888889,0.0555555555555556,1,0,1,0,0
"16088","TACTICAL MARKETING",2012-03-16,6,2012-02-23,22,0,0,0,0,0,0,18,4579,0,0,18,4579,1,179,17,4400,"6","22_28",254.388888888889,0.0555555555555556,1,0,1,0,0
"16089","TACTICAL MARKETING",2012-03-16,6,2012-02-22,23,3,297,0,0,3,297,18,4579,0,0,18,4579,1,179,17,4400,"6","22_28",254.388888888889,0.0555555555555556,1,0,1,0,0
"16090","TACTICAL MARKETING",2012-03-16,6,2012-02-21,24,3,1197,0,0,3,1197,15,4282,0,0,15,4282,1,179,14,4103,"6","22_28",285.466666666667,0.0666666666666667,1,0,1,0,0
"16091","TACTICAL MARKETING",2012-03-16,6,2012-02-20,25,0,0,0,0,0,0,12,3085,0,0,12,3085,1,179,11,2906,"6","22_28",257.083333333333,0.0833333333333333,1,0,1,0,0
"16092","TACTICAL MARKETING",2012-03-16,6,2012-02-19,26,0,0,0,0,0,0,12,3085,0,0,12,3085,1,179,11,2906,"6","22_28",257.083333333333,0.0833333333333333,1,0,1,0,0
"16093","TACTICAL MARKETING",2012-03-16,6,2012-02-18,27,0,0,0,0,0,0,12,3085,0,0,12,3085,1,179,11,2906,"6","22_28",257.083333333333,0.0833333333333333,1,0,1,0,0
"16094","TACTICAL MARKETING",2012-03-16,6,2012-02-17,28,0,0,0,0,0,0,12,3085,0,0,12,3085,1,179,11,2906,"6","22_28",257.083333333333,0.0833333333333333,1,0,1,0,0
"16095","TACTICAL MARKETING",2012-03-16,6,2012-02-16,29,0,0,0,0,0,0,12,3085,0,0,12,3085,1,179,11,2906,"6","29_32",257.083333333333,0.0833333333333333,1,0,1,0,0
"16096","TACTICAL MARKETING",2012-03-16,6,2012-02-15,30,0,0,0,0,0,0,12,3085,0,0,12,3085,1,179,11,2906,"6","29_32",257.083333333333,0.0833333333333333,1,0,1,0,0
"16097","TACTICAL MARKETING",2012-03-16,6,2012-02-14,31,0,0,0,0,0,0,12,3085,0,0,12,3085,1,179,11,2906,"6","29_32",257.083333333333,0.0833333333333333,1,0,1,0,0
"16098","TACTICAL MARKETING",2012-03-17,7,2012-03-16,1,0,0,0,0,0,0,19,4238.5,2,429,17,3809.5,0,0,17,3809.5,"7","1_7",224.088235294118,0,1,0,1,0,0
"16099","TACTICAL MARKETING",2012-03-17,7,2012-03-15,2,1,199,0,0,1,199,19,4238.5,2,429,17,3809.5,0,0,17,3809.5,"7","1_7",224.088235294118,0,1,0,1,0,0
"16100","TACTICAL MARKETING",2012-03-17,7,2012-03-14,3,0,0,0,0,0,0,18,4039.5,2,429,16,3610.5,0,0,16,3610.5,"7","1_7",225.65625,0,1,0,1,0,0
"16101","TACTICAL MARKETING",2012-03-17,7,2012-03-13,4,0,0,0,0,0,0,18,4039.5,2,429,16,3610.5,0,0,16,3610.5,"7","1_7",225.65625,0,1,0,1,0,0
"16102","TACTICAL MARKETING",2012-03-17,7,2012-03-12,5,3,567,0,0,3,567,18,4039.5,2,429,16,3610.5,0,0,16,3610.5,"7","1_7",225.65625,0,1,0,1,0,0
"16103","TACTICAL MARKETING",2012-03-17,7,2012-03-11,6,0,0,1,179,-1,-179,15,3472.5,2,429,13,3043.5,0,0,13,3043.5,"7","1_7",234.115384615385,0,1,0,1,0,0
"16104","TACTICAL MARKETING",2012-03-17,7,2012-03-10,7,0,0,0,0,0,0,15,3472.5,1,250,14,3222.5,1,179,13,3043.5,"7","1_7",230.178571428571,0.0714285714285714,1,0,1,0,0
"16105","TACTICAL MARKETING",2012-03-17,7,2012-03-09,8,0,0,1,250,-1,-250,15,3472.5,1,250,14,3222.5,1,179,13,3043.5,"7","8_14",230.178571428571,0.0714285714285714,1,0,1,0,0
"16106","TACTICAL MARKETING",2012-03-17,7,2012-03-08,9,0,0,0,0,0,0,15,3472.5,0,0,15,3472.5,2,429,13,3043.5,"7","8_14",231.5,0.133333333333333,1,0,1,0,0
"16107","TACTICAL MARKETING",2012-03-17,7,2012-03-07,10,1,250,0,0,1,250,15,3472.5,0,0,15,3472.5,2,429,13,3043.5,"7","8_14",231.5,0.133333333333333,1,0,1,0,0
"16108","TACTICAL MARKETING",2012-03-17,7,2012-03-06,11,0,0,0,0,0,0,14,3222.5,0,0,14,3222.5,1,179,13,3043.5,"7","8_14",230.178571428571,0.0714285714285714,1,0,1,0,0
"16109","TACTICAL MARKETING",2012-03-17,7,2012-03-05,12,0,0,0,0,0,0,14,3222.5,0,0,14,3222.5,1,179,13,3043.5,"7","8_14",230.178571428571,0.0714285714285714,1,0,1,0,0
"16110","TACTICAL MARKETING",2012-03-17,7,2012-03-04,13,0,0,0,0,0,0,14,3222.5,0,0,14,3222.5,1,179,13,3043.5,"7","8_14",230.178571428571,0.0714285714285714,1,0,1,0,0
"16111","TACTICAL MARKETING",2012-03-17,7,2012-03-03,14,0,0,0,0,0,0,14,3222.5,0,0,14,3222.5,1,179,13,3043.5,"7","8_14",230.178571428571,0.0714285714285714,1,0,1,0,0
"16112","TACTICAL MARKETING",2012-03-17,7,2012-03-02,15,0,0,0,0,0,0,14,3222.5,0,0,14,3222.5,1,179,13,3043.5,"7","15_21",230.178571428571,0.0714285714285714,1,0,1,0,0
"16113","TACTICAL MARKETING",2012-03-17,7,2012-03-01,16,0,0,0,0,0,0,14,3222.5,0,0,14,3222.5,1,179,13,3043.5,"7","15_21",230.178571428571,0.0714285714285714,1,0,1,0,0
"16114","TACTICAL MARKETING",2012-03-17,7,2012-02-29,17,0,0,0,0,0,0,14,3222.5,0,0,14,3222.5,1,179,13,3043.5,"7","15_21",230.178571428571,0.0714285714285714,1,0,1,0,0
"16115","TACTICAL MARKETING",2012-03-17,7,2012-02-28,18,0,0,0,0,0,0,14,3222.5,0,0,14,3222.5,1,179,13,3043.5,"7","15_21",230.178571428571,0.0714285714285714,1,0,1,0,0
"16116","TACTICAL MARKETING",2012-03-17,7,2012-02-27,19,0,0,0,0,0,0,14,3222.5,0,0,14,3222.5,1,179,13,3043.5,"7","15_21",230.178571428571,0.0714285714285714,1,0,1,0,0
"16117","TACTICAL MARKETING",2012-03-17,7,2012-02-26,20,1,379,0,0,1,379,14,3222.5,0,0,14,3222.5,1,179,13,3043.5,"7","15_21",230.178571428571,0.0714285714285714,1,0,1,0,0
"16118","TACTICAL MARKETING",2012-03-17,7,2012-02-25,21,0,0,0,0,0,0,13,2843.5,0,0,13,2843.5,1,179,12,2664.5,"7","15_21",218.730769230769,0.0769230769230769,1,0,1,0,0
"16119","TACTICAL MARKETING",2012-03-17,7,2012-02-24,22,0,0,0,0,0,0,13,2843.5,0,0,13,2843.5,1,179,12,2664.5,"7","22_28",218.730769230769,0.0769230769230769,1,0,1,0,0
"16120","TACTICAL MARKETING",2012-03-17,7,2012-02-23,23,0,0,0,0,0,0,13,2843.5,0,0,13,2843.5,1,179,12,2664.5,"7","22_28",218.730769230769,0.0769230769230769,1,0,1,0,0
"16121","TACTICAL MARKETING",2012-03-17,7,2012-02-22,24,3,297,0,0,3,297,13,2843.5,0,0,13,2843.5,1,179,12,2664.5,"7","22_28",218.730769230769,0.0769230769230769,1,0,1,0,0
"16122","TACTICAL MARKETING",2012-03-17,7,2012-02-21,25,3,1197,0,0,3,1197,10,2546.5,0,0,10,2546.5,1,179,9,2367.5,"7","22_28",254.65,0.1,1,0,1,0,0
"16123","TACTICAL MARKETING",2012-03-17,7,2012-02-20,26,0,0,0,0,0,0,7,1349.5,0,0,7,1349.5,1,179,6,1170.5,"7","22_28",192.785714285714,0.142857142857143,1,0,1,0,0
"16124","TACTICAL MARKETING",2012-03-17,7,2012-02-19,27,0,0,0,0,0,0,7,1349.5,0,0,7,1349.5,1,179,6,1170.5,"7","22_28",192.785714285714,0.142857142857143,1,0,1,0,0
"16125","TACTICAL MARKETING",2012-03-17,7,2012-02-18,28,0,0,0,0,0,0,7,1349.5,0,0,7,1349.5,1,179,6,1170.5,"7","22_28",192.785714285714,0.142857142857143,1,0,1,0,0
"16126","TACTICAL MARKETING",2012-03-17,7,2012-02-17,29,0,0,0,0,0,0,7,1349.5,0,0,7,1349.5,1,179,6,1170.5,"7","29_32",192.785714285714,0.142857142857143,1,0,1,0,0
"16127","TACTICAL MARKETING",2012-03-17,7,2012-02-16,30,0,0,0,0,0,0,7,1349.5,0,0,7,1349.5,1,179,6,1170.5,"7","29_32",192.785714285714,0.142857142857143,1,0,1,0,0
"16128","TACTICAL MARKETING",2012-03-17,7,2012-02-15,31,0,0,0,0,0,0,7,1349.5,0,0,7,1349.5,1,179,6,1170.5,"7","29_32",192.785714285714,0.142857142857143,1,0,1,0,0
"16129","TACTICAL MARKETING",2012-03-18,1,2012-03-17,1,0,0,0,0,0,0,13,2583.5,2,511,11,2072.5,0,0,11,2072.5,"1","1_7",188.409090909091,0,1,0,1,0,0
"16130","TACTICAL MARKETING",2012-03-18,1,2012-03-16,2,0,0,0,0,0,0,13,2583.5,2,511,11,2072.5,0,0,11,2072.5,"1","1_7",188.409090909091,0,1,0,1,0,0
"16131","TACTICAL MARKETING",2012-03-18,1,2012-03-15,3,3,593,0,0,3,593,13,2583.5,2,511,11,2072.5,0,0,11,2072.5,"1","1_7",188.409090909091,0,1,0,1,0,0
"16132","TACTICAL MARKETING",2012-03-18,1,2012-03-14,4,0,0,0,0,0,0,10,1990.5,2,511,8,1479.5,0,0,8,1479.5,"1","1_7",184.9375,0,1,0,1,0,0
"16133","TACTICAL MARKETING",2012-03-18,1,2012-03-13,5,0,0,0,0,0,0,10,1990.5,2,511,8,1479.5,0,0,8,1479.5,"1","1_7",184.9375,0,1,0,1,0,0
"16134","TACTICAL MARKETING",2012-03-18,1,2012-03-12,6,0,0,0,0,0,0,10,1990.5,2,511,8,1479.5,0,0,8,1479.5,"1","1_7",184.9375,0,1,0,1,0,0
"16135","TACTICAL MARKETING",2012-03-18,1,2012-03-11,7,0,0,0,0,0,0,10,1990.5,2,511,8,1479.5,0,0,8,1479.5,"1","1_7",184.9375,0,1,0,1,0,0
"16136","TACTICAL MARKETING",2012-03-18,1,2012-03-10,8,0,0,0,0,0,0,10,1990.5,2,511,8,1479.5,0,0,8,1479.5,"1","8_14",184.9375,0,1,0,1,0,0
"16137","TACTICAL MARKETING",2012-03-18,1,2012-03-09,9,0,0,1,250,-1,-250,10,1990.5,2,511,8,1479.5,0,0,8,1479.5,"1","8_14",184.9375,0,1,0,1,0,0
"16138","TACTICAL MARKETING",2012-03-18,1,2012-03-08,10,0,0,0,0,0,0,10,1990.5,1,261,9,1729.5,1,250,8,1479.5,"1","8_14",192.166666666667,0.111111111111111,1,0,1,0,0
"16139","TACTICAL MARKETING",2012-03-18,1,2012-03-07,11,4,877,1,261,3,616,10,1990.5,1,261,9,1729.5,1,250,8,1479.5,"1","8_14",192.166666666667,0.111111111111111,1,0,1,0,0
"16140","TACTICAL MARKETING",2012-03-18,1,2012-03-06,12,0,0,0,0,0,0,6,1113.5,0,0,6,1113.5,1,261,5,852.5,"1","8_14",185.583333333333,0.166666666666667,1,0,1,0,0
"16141","TACTICAL MARKETING",2012-03-18,1,2012-03-05,13,0,0,0,0,0,0,6,1113.5,0,0,6,1113.5,1,261,5,852.5,"1","8_14",185.583333333333,0.166666666666667,1,0,1,0,0
"16142","TACTICAL MARKETING",2012-03-18,1,2012-03-04,14,0,0,0,0,0,0,6,1113.5,0,0,6,1113.5,1,261,5,852.5,"1","8_14",185.583333333333,0.166666666666667,1,0,1,0,0
"16143","TACTICAL MARKETING",2012-03-18,1,2012-03-03,15,0,0,0,0,0,0,6,1113.5,0,0,6,1113.5,1,261,5,852.5,"1","15_21",185.583333333333,0.166666666666667,1,0,1,0,0
"16144","TACTICAL MARKETING",2012-03-18,1,2012-03-02,16,0,0,0,0,0,0,6,1113.5,0,0,6,1113.5,1,261,5,852.5,"1","15_21",185.583333333333,0.166666666666667,1,0,1,0,0
"16145","TACTICAL MARKETING",2012-03-18,1,2012-03-01,17,0,0,0,0,0,0,6,1113.5,0,0,6,1113.5,1,261,5,852.5,"1","15_21",185.583333333333,0.166666666666667,1,0,1,0,0
"16146","TACTICAL MARKETING",2012-03-18,1,2012-02-29,18,0,0,0,0,0,0,6,1113.5,0,0,6,1113.5,1,261,5,852.5,"1","15_21",185.583333333333,0.166666666666667,1,0,1,0,0
"16147","TACTICAL MARKETING",2012-03-18,1,2012-02-28,19,0,0,0,0,0,0,6,1113.5,0,0,6,1113.5,1,261,5,852.5,"1","15_21",185.583333333333,0.166666666666667,1,0,1,0,0
"16148","TACTICAL MARKETING",2012-03-18,1,2012-02-27,20,0,0,0,0,0,0,6,1113.5,0,0,6,1113.5,1,261,5,852.5,"1","15_21",185.583333333333,0.166666666666667,1,0,1,0,0
"16149","TACTICAL MARKETING",2012-03-18,1,2012-02-26,21,0,0,0,0,0,0,6,1113.5,0,0,6,1113.5,1,261,5,852.5,"1","15_21",185.583333333333,0.166666666666667,1,0,1,0,0
"16150","TACTICAL MARKETING",2012-03-18,1,2012-02-25,22,0,0,0,0,0,0,6,1113.5,0,0,6,1113.5,1,261,5,852.5,"1","22_28",185.583333333333,0.166666666666667,1,0,1,0,0
"16151","TACTICAL MARKETING",2012-03-18,1,2012-02-24,23,0,0,0,0,0,0,6,1113.5,0,0,6,1113.5,1,261,5,852.5,"1","22_28",185.583333333333,0.166666666666667,1,0,1,0,0
"16152","TACTICAL MARKETING",2012-03-18,1,2012-02-23,24,0,0,0,0,0,0,6,1113.5,0,0,6,1113.5,1,261,5,852.5,"1","22_28",185.583333333333,0.166666666666667,1,0,1,0,0
"16153","TACTICAL MARKETING",2012-03-18,1,2012-02-22,25,0,0,0,0,0,0,6,1113.5,0,0,6,1113.5,1,261,5,852.5,"1","22_28",185.583333333333,0.166666666666667,1,0,1,0,0
"16154","TACTICAL MARKETING",2012-03-18,1,2012-02-21,26,0,0,0,0,0,0,6,1113.5,0,0,6,1113.5,1,261,5,852.5,"1","22_28",185.583333333333,0.166666666666667,1,0,1,0,0
"16155","TACTICAL MARKETING",2012-03-18,1,2012-02-20,27,0,0,0,0,0,0,6,1113.5,0,0,6,1113.5,1,261,5,852.5,"1","22_28",185.583333333333,0.166666666666667,1,0,1,0,0
"16156","TACTICAL MARKETING",2012-03-18,1,2012-02-19,28,0,0,0,0,0,0,6,1113.5,0,0,6,1113.5,1,261,5,852.5,"1","22_28",185.583333333333,0.166666666666667,1,0,1,0,0
"16157","TACTICAL MARKETING",2012-03-18,1,2012-02-18,29,0,0,0,0,0,0,6,1113.5,0,0,6,1113.5,1,261,5,852.5,"1","29_32",185.583333333333,0.166666666666667,1,0,1,0,0
"16158","TACTICAL MARKETING",2012-03-18,1,2012-02-17,30,0,0,0,0,0,0,6,1113.5,0,0,6,1113.5,1,261,5,852.5,"1","29_32",185.583333333333,0.166666666666667,1,0,1,0,0
